,delivery_start,timestamp,wind forecast in MW,ID Position
0,2018-12-20 00:00:00,2018-12-20 00:00:00,12815,-513
1,2018-12-20 00:00:00,2018-12-19 23:45:00,12629,-699
2,2018-12-20 00:00:00,2018-12-19 23:30:00,12546,-782
3,2018-12-20 00:00:00,2018-12-19 23:15:00,12654,-674
4,2018-12-20 00:00:00,2018-12-19 23:00:00,12741,-587
5,2018-12-20 00:00:00,2018-12-19 22:45:00,12724,-604
6,2018-12-20 00:00:00,2018-12-19 22:30:00,12704,-624
7,2018-12-20 00:00:00,2018-12-19 22:15:00,12766,-562
8,2018-12-20 00:00:00,2018-12-19 22:00:00,12807,-521
9,2018-12-20 00:00:00,2018-12-19 21:45:00,12684,-644
10,2018-12-20 00:00:00,2018-12-19 21:30:00,12643,-685
11,2018-12-20 00:00:00,2018-12-19 21:15:00,12627,-701
12,2018-12-20 00:00:00,2018-12-19 21:00:00,12622,-706
13,2018-12-20 00:00:00,2018-12-19 20:30:00,12543,-785
14,2018-12-20 00:00:00,2018-12-19 20:15:00,12613,-715
15,2018-12-20 00:00:00,2018-12-19 20:00:00,12559,-769
16,2018-12-20 00:00:00,2018-12-19 19:45:00,12474,-854
17,2018-12-20 00:00:00,2018-12-19 19:30:00,12732,-596
18,2018-12-20 00:00:00,2018-12-19 19:15:00,12679,-649
19,2018-12-20 00:00:00,2018-12-19 19:00:00,12621,-707
20,2018-12-20 00:00:00,2018-12-19 18:45:00,12739,-589
21,2018-12-20 00:00:00,2018-12-19 18:30:00,12738,-590
22,2018-12-20 00:00:00,2018-12-19 18:15:00,12743,-585
23,2018-12-20 00:00:00,2018-12-19 18:00:00,12727,-601
24,2018-12-20 00:00:00,2018-12-19 17:45:00,12737,-591
25,2018-12-20 00:00:00,2018-12-19 17:30:00,12805,-523
26,2018-12-20 00:00:00,2018-12-19 17:15:00,12897,-431
27,2018-12-20 00:00:00,2018-12-19 17:00:00,12908,-420
28,2018-12-20 00:00:00,2018-12-19 16:45:00,12931,-397
29,2018-12-20 00:00:00,2018-12-19 16:30:00,12974,-354
30,2018-12-20 00:00:00,2018-12-19 16:15:00,13010,-318
31,2018-12-20 00:00:00,2018-12-19 16:00:00,13034,-294
32,2018-12-20 00:00:00,2018-12-19 15:45:00,13124,-204
33,2018-12-20 00:00:00,2018-12-19 15:30:00,13078,-250
34,2018-12-20 00:00:00,2018-12-19 15:15:00,13156,-172
35,2018-12-20 00:00:00,2018-12-19 15:00:00,13100,-228
36,2018-12-20 00:00:00,2018-12-19 14:45:00,13102,-226
37,2018-12-20 00:00:00,2018-12-19 14:30:00,13100,-228
38,2018-12-20 00:00:00,2018-12-19 14:15:00,13099,-229
39,2018-12-20 00:00:00,2018-12-19 14:00:00,13105,-223
40,2018-12-20 00:00:00,2018-12-19 13:45:00,13111,-217
41,2018-12-20 00:00:00,2018-12-19 13:30:00,13182,-146
42,2018-12-20 00:00:00,2018-12-19 13:15:00,13124,-204
43,2018-12-20 00:00:00,2018-12-19 13:00:00,13197,-131
44,2018-12-20 00:00:00,2018-12-19 12:45:00,13194,-134
45,2018-12-20 00:00:00,2018-12-19 12:30:00,13272,-56
46,2018-12-20 00:00:00,2018-12-19 12:15:00,13249,-79
47,2018-12-20 00:00:00,2018-12-19 12:00:00,13314,-14
48,2018-12-20 00:00:00,2018-12-19 11:45:00,13322,-6
49,2018-12-20 00:00:00,2018-12-19 11:30:00,13328,0
767,2018-12-20 00:15:00,2018-12-20 00:15:00,12638,-561
768,2018-12-20 00:15:00,2018-12-20 00:00:00,12618,-581
769,2018-12-20 00:15:00,2018-12-19 23:45:00,12429,-770
770,2018-12-20 00:15:00,2018-12-19 23:30:00,12351,-848
771,2018-12-20 00:15:00,2018-12-19 23:15:00,12454,-745
772,2018-12-20 00:15:00,2018-12-19 23:00:00,12538,-661
773,2018-12-20 00:15:00,2018-12-19 22:45:00,12522,-677
774,2018-12-20 00:15:00,2018-12-19 22:30:00,12504,-695
775,2018-12-20 00:15:00,2018-12-19 22:15:00,12564,-635
776,2018-12-20 00:15:00,2018-12-19 22:00:00,12604,-595
777,2018-12-20 00:15:00,2018-12-19 21:45:00,12489,-710
778,2018-12-20 00:15:00,2018-12-19 21:30:00,12450,-749
779,2018-12-20 00:15:00,2018-12-19 21:15:00,12435,-764
780,2018-12-20 00:15:00,2018-12-19 21:00:00,12430,-769
781,2018-12-20 00:15:00,2018-12-19 20:30:00,12341,-858
782,2018-12-20 00:15:00,2018-12-19 20:15:00,12444,-755
783,2018-12-20 00:15:00,2018-12-19 20:00:00,12410,-789
784,2018-12-20 00:15:00,2018-12-19 19:45:00,12329,-870
785,2018-12-20 00:15:00,2018-12-19 19:30:00,12601,-598
786,2018-12-20 00:15:00,2018-12-19 19:15:00,12553,-646
787,2018-12-20 00:15:00,2018-12-19 19:00:00,12512,-687
788,2018-12-20 00:15:00,2018-12-19 18:45:00,12641,-558
789,2018-12-20 00:15:00,2018-12-19 18:30:00,12641,-558
790,2018-12-20 00:15:00,2018-12-19 18:15:00,12648,-551
791,2018-12-20 00:15:00,2018-12-19 18:00:00,12642,-557
792,2018-12-20 00:15:00,2018-12-19 17:45:00,12651,-548
793,2018-12-20 00:15:00,2018-12-19 17:30:00,12717,-482
794,2018-12-20 00:15:00,2018-12-19 17:15:00,12831,-368
795,2018-12-20 00:15:00,2018-12-19 17:00:00,12842,-357
796,2018-12-20 00:15:00,2018-12-19 16:45:00,12862,-337
797,2018-12-20 00:15:00,2018-12-19 16:30:00,12900,-299
798,2018-12-20 00:15:00,2018-12-19 16:15:00,12931,-268
799,2018-12-20 00:15:00,2018-12-19 16:00:00,12951,-248
800,2018-12-20 00:15:00,2018-12-19 15:45:00,13035,-164
801,2018-12-20 00:15:00,2018-12-19 15:30:00,12986,-213
802,2018-12-20 00:15:00,2018-12-19 15:15:00,13061,-138
803,2018-12-20 00:15:00,2018-12-19 15:00:00,13003,-196
804,2018-12-20 00:15:00,2018-12-19 14:45:00,13005,-194
805,2018-12-20 00:15:00,2018-12-19 14:30:00,13002,-197
806,2018-12-20 00:15:00,2018-12-19 14:15:00,13005,-194
807,2018-12-20 00:15:00,2018-12-19 14:00:00,13011,-188
808,2018-12-20 00:15:00,2018-12-19 13:45:00,13016,-183
809,2018-12-20 00:15:00,2018-12-19 13:30:00,13085,-114
810,2018-12-20 00:15:00,2018-12-19 13:15:00,13027,-172
811,2018-12-20 00:15:00,2018-12-19 13:00:00,13097,-102
812,2018-12-20 00:15:00,2018-12-19 12:45:00,13084,-115
813,2018-12-20 00:15:00,2018-12-19 12:30:00,13128,-71
814,2018-12-20 00:15:00,2018-12-19 12:15:00,13107,-92
815,2018-12-20 00:15:00,2018-12-19 12:00:00,13184,-15
816,2018-12-20 00:15:00,2018-12-19 11:45:00,13192,-7
817,2018-12-20 00:15:00,2018-12-19 11:30:00,13199,0
1534,2018-12-20 00:30:00,2018-12-20 00:30:00,12398,-671
1535,2018-12-20 00:30:00,2018-12-20 00:15:00,12432,-637
1536,2018-12-20 00:30:00,2018-12-20 00:00:00,12410,-659
1537,2018-12-20 00:30:00,2018-12-19 23:45:00,12216,-853
1538,2018-12-20 00:30:00,2018-12-19 23:30:00,12143,-926
1539,2018-12-20 00:30:00,2018-12-19 23:15:00,12241,-828
1540,2018-12-20 00:30:00,2018-12-19 23:00:00,12321,-748
1541,2018-12-20 00:30:00,2018-12-19 22:45:00,12307,-762
1542,2018-12-20 00:30:00,2018-12-19 22:30:00,12291,-778
1543,2018-12-20 00:30:00,2018-12-19 22:15:00,12349,-720
1544,2018-12-20 00:30:00,2018-12-19 22:00:00,12387,-682
1545,2018-12-20 00:30:00,2018-12-19 21:45:00,12281,-788
1546,2018-12-20 00:30:00,2018-12-19 21:30:00,12244,-825
1547,2018-12-20 00:30:00,2018-12-19 21:15:00,12230,-839
1548,2018-12-20 00:30:00,2018-12-19 21:00:00,12225,-844
1549,2018-12-20 00:30:00,2018-12-19 20:30:00,12138,-931
1550,2018-12-20 00:30:00,2018-12-19 20:15:00,12273,-796
1551,2018-12-20 00:30:00,2018-12-19 20:00:00,12258,-811
1552,2018-12-20 00:30:00,2018-12-19 19:45:00,12182,-887
1553,2018-12-20 00:30:00,2018-12-19 19:30:00,12467,-602
1554,2018-12-20 00:30:00,2018-12-19 19:15:00,12435,-634
1555,2018-12-20 00:30:00,2018-12-19 19:00:00,12399,-670
1556,2018-12-20 00:30:00,2018-12-19 18:45:00,12541,-528
1557,2018-12-20 00:30:00,2018-12-19 18:30:00,12541,-528
1558,2018-12-20 00:30:00,2018-12-19 18:15:00,12549,-520
1559,2018-12-20 00:30:00,2018-12-19 18:00:00,12554,-515
1560,2018-12-20 00:30:00,2018-12-19 17:45:00,12562,-507
1561,2018-12-20 00:30:00,2018-12-19 17:30:00,12627,-442
1562,2018-12-20 00:30:00,2018-12-19 17:15:00,12762,-307
1563,2018-12-20 00:30:00,2018-12-19 17:00:00,12772,-297
1564,2018-12-20 00:30:00,2018-12-19 16:45:00,12791,-278
1565,2018-12-20 00:30:00,2018-12-19 16:30:00,12824,-245
1566,2018-12-20 00:30:00,2018-12-19 16:15:00,12851,-218
1567,2018-12-20 00:30:00,2018-12-19 16:00:00,12866,-203
1568,2018-12-20 00:30:00,2018-12-19 15:45:00,12945,-124
1569,2018-12-20 00:30:00,2018-12-19 15:30:00,12894,-175
1570,2018-12-20 00:30:00,2018-12-19 15:15:00,12965,-104
1571,2018-12-20 00:30:00,2018-12-19 15:00:00,12906,-163
1572,2018-12-20 00:30:00,2018-12-19 14:45:00,12906,-163
1573,2018-12-20 00:30:00,2018-12-19 14:30:00,12907,-162
1574,2018-12-20 00:30:00,2018-12-19 14:15:00,12910,-159
1575,2018-12-20 00:30:00,2018-12-19 14:00:00,12915,-154
1576,2018-12-20 00:30:00,2018-12-19 13:45:00,12919,-150
1577,2018-12-20 00:30:00,2018-12-19 13:30:00,12986,-83
1578,2018-12-20 00:30:00,2018-12-19 13:15:00,12928,-141
1579,2018-12-20 00:30:00,2018-12-19 13:00:00,12996,-73
1580,2018-12-20 00:30:00,2018-12-19 12:45:00,12969,-100
1581,2018-12-20 00:30:00,2018-12-19 12:30:00,12985,-84
1582,2018-12-20 00:30:00,2018-12-19 12:15:00,12965,-104
1583,2018-12-20 00:30:00,2018-12-19 12:00:00,13054,-15
1584,2018-12-20 00:30:00,2018-12-19 11:45:00,13062,-7
1585,2018-12-20 00:30:00,2018-12-19 11:30:00,13069,0
2301,2018-12-20 00:45:00,2018-12-20 00:45:00,11951,-979
2302,2018-12-20 00:45:00,2018-12-20 00:30:00,12212,-718
2303,2018-12-20 00:45:00,2018-12-20 00:15:00,12245,-685
2304,2018-12-20 00:45:00,2018-12-20 00:00:00,12221,-709
2305,2018-12-20 00:45:00,2018-12-19 23:45:00,12019,-911
2306,2018-12-20 00:45:00,2018-12-19 23:30:00,11949,-981
2307,2018-12-20 00:45:00,2018-12-19 23:15:00,12043,-887
2308,2018-12-20 00:45:00,2018-12-19 23:00:00,12120,-810
2309,2018-12-20 00:45:00,2018-12-19 22:45:00,12107,-823
2310,2018-12-20 00:45:00,2018-12-19 22:30:00,12092,-838
2311,2018-12-20 00:45:00,2018-12-19 22:15:00,12147,-783
2312,2018-12-20 00:45:00,2018-12-19 22:00:00,12184,-746
2313,2018-12-20 00:45:00,2018-12-19 21:45:00,12085,-845
2314,2018-12-20 00:45:00,2018-12-19 21:30:00,12050,-880
2315,2018-12-20 00:45:00,2018-12-19 21:15:00,12036,-894
2316,2018-12-20 00:45:00,2018-12-19 21:00:00,12031,-899
2317,2018-12-20 00:45:00,2018-12-19 20:30:00,11947,-983
2318,2018-12-20 00:45:00,2018-12-19 20:15:00,12093,-837
2319,2018-12-20 00:45:00,2018-12-19 20:00:00,12091,-839
2320,2018-12-20 00:45:00,2018-12-19 19:45:00,12020,-910
2321,2018-12-20 00:45:00,2018-12-19 19:30:00,12325,-605
2322,2018-12-20 00:45:00,2018-12-19 19:15:00,12300,-630
2323,2018-12-20 00:45:00,2018-12-19 19:00:00,12268,-662
2324,2018-12-20 00:45:00,2018-12-19 18:45:00,12422,-508
2325,2018-12-20 00:45:00,2018-12-19 18:30:00,12422,-508
2326,2018-12-20 00:45:00,2018-12-19 18:15:00,12433,-497
2327,2018-12-20 00:45:00,2018-12-19 18:00:00,12447,-483
2328,2018-12-20 00:45:00,2018-12-19 17:45:00,12456,-474
2329,2018-12-20 00:45:00,2018-12-19 17:30:00,12519,-411
2330,2018-12-20 00:45:00,2018-12-19 17:15:00,12675,-255
2331,2018-12-20 00:45:00,2018-12-19 17:00:00,12684,-246
2332,2018-12-20 00:45:00,2018-12-19 16:45:00,12701,-229
2333,2018-12-20 00:45:00,2018-12-19 16:30:00,12729,-201
2334,2018-12-20 00:45:00,2018-12-19 16:15:00,12752,-178
2335,2018-12-20 00:45:00,2018-12-19 16:00:00,12765,-165
2336,2018-12-20 00:45:00,2018-12-19 15:45:00,12838,-92
2337,2018-12-20 00:45:00,2018-12-19 15:30:00,12786,-144
2338,2018-12-20 00:45:00,2018-12-19 15:15:00,12853,-77
2339,2018-12-20 00:45:00,2018-12-19 15:00:00,12794,-136
2340,2018-12-20 00:45:00,2018-12-19 14:45:00,12796,-134
2341,2018-12-20 00:45:00,2018-12-19 14:30:00,12797,-133
2342,2018-12-20 00:45:00,2018-12-19 14:15:00,12800,-130
2343,2018-12-20 00:45:00,2018-12-19 14:00:00,12804,-126
2344,2018-12-20 00:45:00,2018-12-19 13:45:00,12807,-123
2345,2018-12-20 00:45:00,2018-12-19 13:30:00,12872,-58
2346,2018-12-20 00:45:00,2018-12-19 13:15:00,12815,-115
2347,2018-12-20 00:45:00,2018-12-19 13:00:00,12881,-49
2348,2018-12-20 00:45:00,2018-12-19 12:45:00,12839,-91
2349,2018-12-20 00:45:00,2018-12-19 12:30:00,12832,-98
2350,2018-12-20 00:45:00,2018-12-19 12:15:00,12813,-117
2351,2018-12-20 00:45:00,2018-12-19 12:00:00,12914,-16
2352,2018-12-20 00:45:00,2018-12-19 11:45:00,12922,-8
2353,2018-12-20 00:45:00,2018-12-19 11:30:00,12930,0
3068,2018-12-20 01:00:00,2018-12-20 01:00:00,11686,-1104
3069,2018-12-20 01:00:00,2018-12-20 00:45:00,11739,-1051
3070,2018-12-20 01:00:00,2018-12-20 00:30:00,12028,-762
3071,2018-12-20 01:00:00,2018-12-20 00:15:00,12059,-731
3072,2018-12-20 01:00:00,2018-12-20 00:00:00,12034,-756
3073,2018-12-20 01:00:00,2018-12-19 23:45:00,11824,-966
3074,2018-12-20 01:00:00,2018-12-19 23:30:00,11759,-1031
3075,2018-12-20 01:00:00,2018-12-19 23:15:00,11848,-942
3076,2018-12-20 01:00:00,2018-12-19 23:00:00,11921,-869
3077,2018-12-20 01:00:00,2018-12-19 22:45:00,11910,-880
3078,2018-12-20 01:00:00,2018-12-19 22:30:00,11896,-894
3079,2018-12-20 01:00:00,2018-12-19 22:15:00,11949,-841
3080,2018-12-20 01:00:00,2018-12-19 22:00:00,11984,-806
3081,2018-12-20 01:00:00,2018-12-19 21:45:00,11893,-897
3082,2018-12-20 01:00:00,2018-12-19 21:30:00,11859,-931
3083,2018-12-20 01:00:00,2018-12-19 21:15:00,11846,-944
3084,2018-12-20 01:00:00,2018-12-19 21:00:00,11841,-949
3085,2018-12-20 01:00:00,2018-12-19 20:30:00,11760,-1030
3086,2018-12-20 01:00:00,2018-12-19 20:15:00,11914,-876
3087,2018-12-20 01:00:00,2018-12-19 20:00:00,11925,-865
3088,2018-12-20 01:00:00,2018-12-19 19:45:00,11867,-923
3089,2018-12-20 01:00:00,2018-12-19 19:30:00,12183,-607
3090,2018-12-20 01:00:00,2018-12-19 19:15:00,12163,-627
3091,2018-12-20 01:00:00,2018-12-19 19:00:00,12135,-655
3092,2018-12-20 01:00:00,2018-12-19 18:45:00,12302,-488
3093,2018-12-20 01:00:00,2018-12-19 18:30:00,12303,-487
3094,2018-12-20 01:00:00,2018-12-19 18:15:00,12315,-475
3095,2018-12-20 01:00:00,2018-12-19 18:00:00,12339,-451
3096,2018-12-20 01:00:00,2018-12-19 17:45:00,12347,-443
3097,2018-12-20 01:00:00,2018-12-19 17:30:00,12409,-381
3098,2018-12-20 01:00:00,2018-12-19 17:15:00,12583,-207
3099,2018-12-20 01:00:00,2018-12-19 17:00:00,12592,-198
3100,2018-12-20 01:00:00,2018-12-19 16:45:00,12606,-184
3101,2018-12-20 01:00:00,2018-12-19 16:30:00,12631,-159
3102,2018-12-20 01:00:00,2018-12-19 16:15:00,12650,-140
3103,2018-12-20 01:00:00,2018-12-19 16:00:00,12660,-130
3104,2018-12-20 01:00:00,2018-12-19 15:45:00,12728,-62
3105,2018-12-20 01:00:00,2018-12-19 15:30:00,12674,-116
3106,2018-12-20 01:00:00,2018-12-19 15:15:00,12738,-52
3107,2018-12-20 01:00:00,2018-12-19 15:00:00,12681,-109
3108,2018-12-20 01:00:00,2018-12-19 14:45:00,12683,-107
3109,2018-12-20 01:00:00,2018-12-19 14:30:00,12684,-106
3110,2018-12-20 01:00:00,2018-12-19 14:15:00,12686,-104
3111,2018-12-20 01:00:00,2018-12-19 14:00:00,12690,-100
3112,2018-12-20 01:00:00,2018-12-19 13:45:00,12693,-97
3113,2018-12-20 01:00:00,2018-12-19 13:30:00,12755,-35
3114,2018-12-20 01:00:00,2018-12-19 13:15:00,12699,-91
3115,2018-12-20 01:00:00,2018-12-19 13:00:00,12763,-27
3116,2018-12-20 01:00:00,2018-12-19 12:45:00,12702,-88
3117,2018-12-20 01:00:00,2018-12-19 12:30:00,12680,-110
3118,2018-12-20 01:00:00,2018-12-19 12:15:00,12662,-128
3119,2018-12-20 01:00:00,2018-12-19 12:00:00,12775,-15
3120,2018-12-20 01:00:00,2018-12-19 11:45:00,12783,-7
3121,2018-12-20 01:00:00,2018-12-19 11:30:00,12790,0
3835,2018-12-20 01:15:00,2018-12-20 01:15:00,11705,-1067
3836,2018-12-20 01:15:00,2018-12-20 01:00:00,11678,-1094
3837,2018-12-20 01:15:00,2018-12-20 00:45:00,11731,-1041
3838,2018-12-20 01:15:00,2018-12-20 00:30:00,12053,-719
3839,2018-12-20 01:15:00,2018-12-20 00:15:00,12084,-688
3840,2018-12-20 01:15:00,2018-12-20 00:00:00,12056,-716
3841,2018-12-20 01:15:00,2018-12-19 23:45:00,11839,-933
3842,2018-12-20 01:15:00,2018-12-19 23:30:00,11777,-995
3843,2018-12-20 01:15:00,2018-12-19 23:15:00,11862,-910
3844,2018-12-20 01:15:00,2018-12-19 23:00:00,11933,-839
3845,2018-12-20 01:15:00,2018-12-19 22:45:00,11922,-850
3846,2018-12-20 01:15:00,2018-12-19 22:30:00,11910,-862
3847,2018-12-20 01:15:00,2018-12-19 22:15:00,11960,-812
3848,2018-12-20 01:15:00,2018-12-19 22:00:00,11994,-778
3849,2018-12-20 01:15:00,2018-12-19 21:45:00,11907,-865
3850,2018-12-20 01:15:00,2018-12-19 21:30:00,11874,-898
3851,2018-12-20 01:15:00,2018-12-19 21:15:00,11861,-911
3852,2018-12-20 01:15:00,2018-12-19 21:00:00,11857,-915
3853,2018-12-20 01:15:00,2018-12-19 20:30:00,11779,-993
3854,2018-12-20 01:15:00,2018-12-19 20:15:00,11908,-864
3855,2018-12-20 01:15:00,2018-12-19 20:00:00,11934,-838
3856,2018-12-20 01:15:00,2018-12-19 19:45:00,11882,-890
3857,2018-12-20 01:15:00,2018-12-19 19:30:00,12183,-589
3858,2018-12-20 01:15:00,2018-12-19 19:15:00,12162,-610
3859,2018-12-20 01:15:00,2018-12-19 19:00:00,12118,-654
3860,2018-12-20 01:15:00,2018-12-19 18:45:00,12264,-508
3861,2018-12-20 01:15:00,2018-12-19 18:30:00,12266,-506
3862,2018-12-20 01:15:00,2018-12-19 18:15:00,12278,-494
3863,2018-12-20 01:15:00,2018-12-19 18:00:00,12303,-469
3864,2018-12-20 01:15:00,2018-12-19 17:45:00,12310,-462
3865,2018-12-20 01:15:00,2018-12-19 17:30:00,12373,-399
3866,2018-12-20 01:15:00,2018-12-19 17:15:00,12558,-214
3867,2018-12-20 01:15:00,2018-12-19 17:00:00,12566,-206
3868,2018-12-20 01:15:00,2018-12-19 16:45:00,12580,-192
3869,2018-12-20 01:15:00,2018-12-19 16:30:00,12600,-172
3870,2018-12-20 01:15:00,2018-12-19 16:15:00,12616,-156
3871,2018-12-20 01:15:00,2018-12-19 16:00:00,12621,-151
3872,2018-12-20 01:15:00,2018-12-19 15:45:00,12685,-87
3873,2018-12-20 01:15:00,2018-12-19 15:30:00,12630,-142
3874,2018-12-20 01:15:00,2018-12-19 15:15:00,12692,-80
3875,2018-12-20 01:15:00,2018-12-19 15:00:00,12636,-136
3876,2018-12-20 01:15:00,2018-12-19 14:45:00,12637,-135
3877,2018-12-20 01:15:00,2018-12-19 14:30:00,12638,-134
3878,2018-12-20 01:15:00,2018-12-19 14:15:00,12640,-132
3879,2018-12-20 01:15:00,2018-12-19 14:00:00,12643,-129
3880,2018-12-20 01:15:00,2018-12-19 13:45:00,12646,-126
3881,2018-12-20 01:15:00,2018-12-19 13:30:00,12706,-66
3882,2018-12-20 01:15:00,2018-12-19 13:15:00,12652,-120
3883,2018-12-20 01:15:00,2018-12-19 13:00:00,12713,-59
3884,2018-12-20 01:15:00,2018-12-19 12:45:00,12651,-121
3885,2018-12-20 01:15:00,2018-12-19 12:30:00,12641,-131
3886,2018-12-20 01:15:00,2018-12-19 12:15:00,12637,-135
3887,2018-12-20 01:15:00,2018-12-19 12:00:00,12757,-15
3888,2018-12-20 01:15:00,2018-12-19 11:45:00,12765,-7
3889,2018-12-20 01:15:00,2018-12-19 11:30:00,12772,0
4602,2018-12-20 01:30:00,2018-12-20 01:30:00,11634,-1119
4603,2018-12-20 01:30:00,2018-12-20 01:15:00,11699,-1054
4604,2018-12-20 01:30:00,2018-12-20 01:00:00,11671,-1082
4605,2018-12-20 01:30:00,2018-12-20 00:45:00,11725,-1028
4606,2018-12-20 01:30:00,2018-12-20 00:30:00,12076,-677
4607,2018-12-20 01:30:00,2018-12-20 00:15:00,12107,-646
4608,2018-12-20 01:30:00,2018-12-20 00:00:00,12075,-678
4609,2018-12-20 01:30:00,2018-12-19 23:45:00,11851,-902
4610,2018-12-20 01:30:00,2018-12-19 23:30:00,11792,-961
4611,2018-12-20 01:30:00,2018-12-19 23:15:00,11874,-879
4612,2018-12-20 01:30:00,2018-12-19 23:00:00,11942,-811
4613,2018-12-20 01:30:00,2018-12-19 22:45:00,11933,-820
4614,2018-12-20 01:30:00,2018-12-19 22:30:00,11922,-831
4615,2018-12-20 01:30:00,2018-12-19 22:15:00,11970,-783
4616,2018-12-20 01:30:00,2018-12-19 22:00:00,12002,-751
4617,2018-12-20 01:30:00,2018-12-19 21:45:00,11919,-834
4618,2018-12-20 01:30:00,2018-12-19 21:30:00,11888,-865
4619,2018-12-20 01:30:00,2018-12-19 21:15:00,11875,-878
4620,2018-12-20 01:30:00,2018-12-19 21:00:00,11871,-882
4621,2018-12-20 01:30:00,2018-12-19 20:30:00,11796,-957
4622,2018-12-20 01:30:00,2018-12-19 20:15:00,11903,-850
4623,2018-12-20 01:30:00,2018-12-19 20:00:00,11940,-813
4624,2018-12-20 01:30:00,2018-12-19 19:45:00,11894,-859
4625,2018-12-20 01:30:00,2018-12-19 19:30:00,12179,-574
4626,2018-12-20 01:30:00,2018-12-19 19:15:00,12158,-595
4627,2018-12-20 01:30:00,2018-12-19 19:00:00,12099,-654
4628,2018-12-20 01:30:00,2018-12-19 18:45:00,12225,-528
4629,2018-12-20 01:30:00,2018-12-19 18:30:00,12227,-526
4630,2018-12-20 01:30:00,2018-12-19 18:15:00,12239,-514
4631,2018-12-20 01:30:00,2018-12-19 18:00:00,12264,-489
4632,2018-12-20 01:30:00,2018-12-19 17:45:00,12271,-482
4633,2018-12-20 01:30:00,2018-12-19 17:30:00,12334,-419
4634,2018-12-20 01:30:00,2018-12-19 17:15:00,12531,-222
4635,2018-12-20 01:30:00,2018-12-19 17:00:00,12539,-214
4636,2018-12-20 01:30:00,2018-12-19 16:45:00,12551,-202
4637,2018-12-20 01:30:00,2018-12-19 16:30:00,12568,-185
4638,2018-12-20 01:30:00,2018-12-19 16:15:00,12581,-172
4639,2018-12-20 01:30:00,2018-12-19 16:00:00,12582,-171
4640,2018-12-20 01:30:00,2018-12-19 15:45:00,12640,-113
4641,2018-12-20 01:30:00,2018-12-19 15:30:00,12587,-166
4642,2018-12-20 01:30:00,2018-12-19 15:15:00,12644,-109
4643,2018-12-20 01:30:00,2018-12-19 15:00:00,12589,-164
4644,2018-12-20 01:30:00,2018-12-19 14:45:00,12590,-163
4645,2018-12-20 01:30:00,2018-12-19 14:30:00,12591,-162
4646,2018-12-20 01:30:00,2018-12-19 14:15:00,12593,-160
4647,2018-12-20 01:30:00,2018-12-19 14:00:00,12595,-158
4648,2018-12-20 01:30:00,2018-12-19 13:45:00,12598,-155
4649,2018-12-20 01:30:00,2018-12-19 13:30:00,12656,-97
4650,2018-12-20 01:30:00,2018-12-19 13:15:00,12603,-150
4651,2018-12-20 01:30:00,2018-12-19 13:00:00,12662,-91
4652,2018-12-20 01:30:00,2018-12-19 12:45:00,12599,-154
4653,2018-12-20 01:30:00,2018-12-19 12:30:00,12602,-151
4654,2018-12-20 01:30:00,2018-12-19 12:15:00,12612,-141
4655,2018-12-20 01:30:00,2018-12-19 12:00:00,12740,-13
4656,2018-12-20 01:30:00,2018-12-19 11:45:00,12747,-6
4657,2018-12-20 01:30:00,2018-12-19 11:30:00,12753,0
5369,2018-12-20 01:45:00,2018-12-20 01:45:00,11524,-1200
5370,2018-12-20 01:45:00,2018-12-20 01:30:00,11628,-1096
5371,2018-12-20 01:45:00,2018-12-20 01:15:00,11684,-1040
5372,2018-12-20 01:45:00,2018-12-20 01:00:00,11657,-1067
5373,2018-12-20 01:45:00,2018-12-20 00:45:00,11712,-1012
5374,2018-12-20 01:45:00,2018-12-20 00:30:00,12092,-632
5375,2018-12-20 01:45:00,2018-12-20 00:15:00,12123,-601
5376,2018-12-20 01:45:00,2018-12-20 00:00:00,12090,-634
5377,2018-12-20 01:45:00,2018-12-19 23:45:00,11858,-866
5378,2018-12-20 01:45:00,2018-12-19 23:30:00,11804,-920
5379,2018-12-20 01:45:00,2018-12-19 23:15:00,11882,-842
5380,2018-12-20 01:45:00,2018-12-19 23:00:00,11948,-776
5381,2018-12-20 01:45:00,2018-12-19 22:45:00,11940,-784
5382,2018-12-20 01:45:00,2018-12-19 22:30:00,11930,-794
5383,2018-12-20 01:45:00,2018-12-19 22:15:00,11976,-748
5384,2018-12-20 01:45:00,2018-12-19 22:00:00,12006,-718
5385,2018-12-20 01:45:00,2018-12-19 21:45:00,11927,-797
5386,2018-12-20 01:45:00,2018-12-19 21:30:00,11897,-827
5387,2018-12-20 01:45:00,2018-12-19 21:15:00,11884,-840
5388,2018-12-20 01:45:00,2018-12-19 21:00:00,11879,-845
5389,2018-12-20 01:45:00,2018-12-19 20:30:00,11812,-912
5390,2018-12-20 01:45:00,2018-12-19 20:15:00,11883,-841
5391,2018-12-20 01:45:00,2018-12-19 20:00:00,11925,-799
5392,2018-12-20 01:45:00,2018-12-19 19:45:00,11884,-840
5393,2018-12-20 01:45:00,2018-12-19 19:30:00,12155,-569
5394,2018-12-20 01:45:00,2018-12-19 19:15:00,12133,-591
5395,2018-12-20 01:45:00,2018-12-19 19:00:00,12063,-661
5396,2018-12-20 01:45:00,2018-12-19 18:45:00,12167,-557
5397,2018-12-20 01:45:00,2018-12-19 18:30:00,12171,-553
5398,2018-12-20 01:45:00,2018-12-19 18:15:00,12183,-541
